"00:00:00","00:10:00","00:20:00","00:30:00","00:40:00","00:50:00","01:00:00","01:10:00","01:20:00","01:30:00","01:40:00","01:50:00","02:00:00","02:10:00","02:20:00","02:30:00","02:40:00","02:50:00","03:00:00","03:10:00","03:20:00","03:30:00","03:40:00","03:50:00","04:00:00","04:10:00","04:20:00","04:30:00","04:40:00","04:50:00","05:00:00","05:10:00","05:20:00","05:30:00","05:40:00","05:50:00","06:00:00","06:10:00","06:20:00","06:30:00","06:40:00","06:50:00","07:00:00","07:10:00","07:20:00","07:30:00","07:40:00","07:50:00","08:00:00","08:10:00","08:20:00","08:30:00","08:40:00","08:50:00","09:00:00","09:10:00","09:20:00","09:30:00","09:40:00","09:50:00","10:00:00","10:10:00","10:20:00","10:30:00","10:40:00","10:50:00","11:00:00","11:10:00","11:20:00","11:30:00","11:40:00","11:50:00","12:00:00","12:10:00","12:20:00","12:30:00","12:40:00","12:50:00","13:00:00","13:10:00","13:20:00","13:30:00","13:40:00","13:50:00","14:00:00","14:10:00","14:20:00","14:30:00","14:40:00","14:50:00","15:00:00","15:10:00","15:20:00","15:30:00","15:40:00","15:50:00","16:00:00","16:10:00","16:20:00","16:30:00","16:40:00","16:50:00","17:00:00","17:10:00","17:20:00","17:30:00","17:40:00","17:50:00","18:00:00","18:10:00","18:20:00","18:30:00","18:40:00","18:50:00","19:00:00","19:10:00","19:20:00","19:30:00","19:40:00","19:50:00","20:00:00","20:10:00","20:20:00","20:30:00","20:40:00","20:50:00","21:00:00","21:10:00","21:20:00","21:30:00","21:40:00","21:50:00","22:00:00","22:10:00","22:20:00","22:30:00","22:40:00","22:50:00","23:00:00","23:10:00","23:20:00","23:30:00","23:40:00","23:50:00"
31.481,31.275,30.841,30.024,29.472,29.048,28.204,27.772,27.531,27.1,27.031,26.875,26.567,26.194,26.182,25.835,25.771,25.665,25.368,25.539,25.41,25.337,25.47,25.4,25.039,25.543,25.352,25.097,25.427,25.194,25.484,25.627,25.69,25.668,25.889,26.163,26.3,27.638,27.784,28.325,28.878,29.854,30.998,32.172,33.268,34.081,35.131,38.018,35.554,36.092,37.446,37.608,38.67,37.94,38.081,38.086,39.106,39.162,39.734,39.63,39.632,39.767,39.976,39.918,40.323,40.29,40.471,40.365,40.771,40.24,40.412,40.292,39.85,40.2,40.265,40.036,40.175,40.205,39.741,39.705,40.055,39.6,39.468,39.073,38.292,37.785,38.047,37.647,37.431,37.133,36.895,36.862,37.298,37.087,37.186,37.174,37.179,37.383,37.189,37.201,37.34,37.238,37.372,37.865,37.85,37.64,37.83,37.951,37.84,38.064,38.585,39.003,39.714,40.55,40.934,41.413,41.574,41.637,41.773,42.051,42.072,41.665,41.735,41.966,42.051,41.881,41.497,41.555,41.694,40.729,40.603,39.914,39.448,39.219,38.749,38.006,37.408,37.084,36.477,35.686,35.117,33.956,33.392,32.916
32.186,31.676,31.654,30.685,30.338,29.754,29.297,28.589,28.536,28.493,27.872,27.585,27.059,26.634,26.8,26.655,26.426,26.18,26.233,26.005,26.114,25.66,25.949,25.503,25.784,25.963,26.051,25.757,25.856,25.829,26.085,26.44,26.339,26.267,26.619,26.741,27.09,27.918,28.521,28.944,29.344,30.16,31.002,32.594,33.921,34.518,35.581,36.125,36.532,38.078,38.194,38.532,38.845,38.955,38.691,39.508,40.045,40.079,40.27,40.512,40.524,40.493,40.634,40.704,40.636,40.756,40.764,40.649,40.928,40.87,40.534,40.506,40.223,40.108,40.223,39.791,40.223,40.108,39.945,39.99,39.946,39.566,39.51,39.122,38.41,37.929,37.894,37.535,37.627,37.395,36.875,36.977,36.93,36.758,36.904,36.763,36.679,36.727,36.763,36.625,36.771,36.835,37.58,36.705,37.242,37.225,37.426,37.092,37.573,37.71,38.357,38.715,39.949,40.406,40.898,41.27,41.755,41.708,41.916,42.08,42.196,41.792,41.755,41.39,41.825,41.755,41.38,41.379,41.341,40.916,40.75,40.135,39.489,39.353,39.083,38.292,38.003,37.73,36.868,36.15,36.152,35.235,34.916,34.172
33.823,33.478,33.093,32.416,32.055,31.53,30.82,30.155,29.91,29.391,29.046,28.695,27.867,27.489,27.399,26.938,27.058,26.757,26.478,25.88,26.136,25.733,25.91,25.868,25.501,25.594,25.593,25.285,25.59,25.514,25.266,25.321,25.608,25.34,25.309,25.271,25.33,25.644,25.738,25.809,25.727,25.891,26.091,26.654,27.057,27.085,27.38,27.769,28.098,28.406,28.918,28.978,29.566,29.99,30.144,31.238,31.789,32.45,32.866,33.416,33.773,34.469,35.406,35.365,35.855,36.074,36.209,36.079,36.235,36.114,35.839,35.97,35.782,35.874,35.693,35.738,35.816,35.71,35.852,35.827,35.923,35.89,36.141,36.091,35.727,35.279,35.154,35.395,34.889,34.811,34.271,34.386,33.727,33.872,33.912,33.742,33.566,33.609,33.479,33.156,33.368,33.099,33.096,33.375,32.975,33.169,33.268,33.475,33.238,33.675,34.608,35.175,35.975,36.181,36.762,37.373,37.791,37.709,37.823,37.921,38.108,37.883,38.365,38.439,38.135,38.483,38.577,38.531,38.368,38.457,38.037,37.735,37.729,37.616,37.455,36.779,36.646,36.43,35.846,35.413,35.168,34.539,34.107,33.48
33.007,32.497,31.945,30.967,30.975,30.287,29.627,29.21,28.967,28.587,28.131,27.849,27.248,26.71,26.512,26.16,25.938,25.568,25.18,25.122,24.971,24.707,24.738,24.379,24.452,24.378,24.15,23.883,24.053,24.053,23.966,24.032,24.29,23.736,24.243,24.268,24.241,24.33,24.27,24.309,24.438,24.244,24.552,24.865,25.016,24.738,25.308,25.014,25.131,25.187,25.24,24.987,25.413,25.705,25.957,26.93,27.301,27.293,28.205,28.557,29.067,29.814,30.183,30.741,31.307,31.545,31.751,32.173,32.643,32.398,32.926,32.769,32.828,32.931,32.651,32.627,32.624,32.832,33.026,33.188,33.426,33.209,33.472,33.521,33.522,33.646,33.46,33.083,32.877,32.513,32.51,31.848,31.628,32.028,31.834,31.547,30.989,31.189,31.2,31.139,30.927,30.771,30.676,30.723,30.615,30.214,30.506,30.337,30.753,31.133,31.747,32.239,33.014,34.031,34.177,35.649,34.83,35.409,35.386,35.792,36.194,36.647,36.853,37.116,36.501,36.774,37.116,37.606,37.342,37.158,37.173,36.778,36.481,36.794,36.498,35.973,35.514,34.77,34.42,33.727,33.245,32.367,31.944,31.415
30.835,30.009,29.138,28.323,28.129,27.449,27.246,26.53,26.353,26.11,25.558,25.52,24.979,24.892,24.738,24.584,24.626,24.557,24.335,24.346,24.105,23.681,23.809,23.924,23.706,23.762,23.731,23.628,23.965,23.916,24.017,24.308,24.224,24.423,24.486,24.888,25.303,26.338,26.982,27.416,28.027,28.939,29.62,31.636,32.678,33.231,34.319,35.036,35.185,37.126,37.531,37.807,37.897,38.055,37.717,38.473,38.769,38.999,39.341,39.235,39.559,39.69,39.87,39.619,39.829,39.935,39.737,39.841,40.067,39.966,39.944,39.806,39.36,39.381,39.415,39.296,39.306,39.165,38.999,39.261,39.341,39.036,38.818,38.779,37.968,37.609,37.485,37.374,37.292,37.087,36.685,36.968,37.021,36.997,36.835,37.203,36.975,37.153,37.09,37.034,36.832,36.872,36.992,37.43,37.199,37.111,37.05,37.103,37.212,37.37,37.735,38.174,38.875,39.865,40.386,40.607,40.722,40.854,40.946,41.275,41.147,41.25,41.314,40.852,40.986,40.95,40.62,40.919,40.646,40.099,39.728,39.091,38.698,38.098,37.75,37.219,36.781,36.196,35.093,34.38,34.053,33.482,32.827,32.397
31.599,30.653,30.467,29.672,29.283,28.556,28.37,27.848,27.453,27.123,26.715,26.585,26.351,26.12,26.084,25.811,25.792,25.676,25.162,25.38,25.104,24.886,24.714,24.806,24.912,25.053,25.095,24.928,25.037,25.08,25.146,25.372,25.415,25.456,25.847,25.844,26.636,27.371,27.928,28.277,28.881,29.997,30.501,32.296,33.145,34.006,34.82,35.415,35.566,37.298,37.486,37.684,37.903,37.932,38.065,38.467,38.804,38.735,38.899,39.195,39.296,39.44,39.716,39.423,39.863,39.746,39.676,39.558,39.629,39.438,39.54,39.441,39.137,39.218,39.117,38.934,38.999,39.309,38.803,39.325,39.206,38.95,38.794,38.507,37.663,37.284,37.273,36.929,36.926,36.845,36.227,36.363,36.38,36.242,36.206,36.207,36.303,36.208,36.294,35.719,36.019,35.956,35.95,36.469,36.554,36.324,36.632,36.766,36.679,37.097,37.386,37.712,40.262,38.428,39.403,40.159,40.606,40.74,41.08,41.186,41.169,41.152,41.4,41.088,41.15,41.194,40.678,41.168,40.829,40.482,40.305,39.537,38.962,38.951,38.533,37.905,37.383,36.8,35.819,35.289,34.459,33.814,33.295,32.682
32.05,31.511,30.885,30.236,29.921,29.352,28.492,28.263,27.897,27.729,27.483,27.285,26.927,26.342,26.511,26.135,25.922,25.578,25.756,25.529,25.842,25.187,25.362,25.594,25.425,25.315,25.533,25.26,25.56,25.444,25.663,25.746,25.882,26.084,26.163,26.566,26.935,28.17,28.389,28.729,30.074,29.682,31.278,32.688,33.84,34.387,35.881,36.104,36.467,38.223,38.423,38.456,39.062,38.665,38.916,39.47,39.62,39.882,39.751,40.203,40.049,40.347,40.575,40.511,40.697,40.699,40.691,40.876,40.923,40.869,40.778,40.635,40.461,40.361,40.493,40.423,40.44,40.217,39.983,40.082,40.07,40.133,40.057,39.512,38.358,39.041,38.576,38.559,38.39,38.169,37.999,37.874,38.1,37.798,37.899,37.979,38.008,38.051,37.818,37.76,37.796,37.98,38.05,38.283,38.341,38.373,38.621,38.634,38.406,38.75,39.248,39.816,40.466,41.21,41.551,42.087,42.426,42.489,42.654,42.907,42.846,42.901,42.528,42.941,42.681,42.719,42.34,42.288,42.136,41.746,41.276,40.894,39.845,39.707,39.336,39.015,38.345,37.73,37.231,36.51,35.949,35.128,34.638,33.992
33.389,32.662,32.163,31.369,31.007,30.287,29.835,29.31,28.83,28.66,28.033,27.945,27.48,27.337,26.872,26.875,26.873,26.599,26.487,26.338,26.103,26.427,26.33,26.284,26.024,26.284,26.129,26.351,26.416,26.513,26.323,26.683,26.792,26.652,27.033,27.014,27.623,28.355,28.804,29.351,30.127,30.792,31.463,33.083,34.317,35.079,36.132,36.752,37.002,38.371,39.209,39.058,39.513,40.278,39.503,39.083,39.738,40.261,40.703,40.9,41.055,40.928,41.443,41.131,41.386,41.503,41.178,41.464,41.305,41.187,40.944,41.012,40.669,40.693,40.486,40.371,40.701,40.747,40.234,40.443,40.452,40.104,39.934,39.477,38.933,38.506,38.409,38.281,38.03,37.793,37.489,37.714,37.65,37.574,37.683,37.769,37.786,37.731,37.75,37.621,37.717,37.655,37.574,37.973,38.048,38.024,37.913,38.062,38.359,38.329,38.654,39.201,40.006,40.736,41.173,41.718,42.335,42.421,42.732,42.939,42.778,42.623,42.71,42.601,42.632,42.478,41.897,42.509,42.32,41.885,41.482,41.001,40.162,40.141,39.643,38.893,38.192,37.71,37.17,36.47,35.919,34.923,34.437,33.689
32.951,32.474,32.393,31.721,31.244,30.203,29.654,29.399,29.308,28.565,28.559,28.059,27.787,27.332,27.284,27.044,27.066,26.981,26.763,26.52,26.642,26.297,26.369,26.187,26.185,26.279,26.16,25.956,26.103,26.329,26.135,26.439,26.673,26.65,27.105,27.285,27.261,28.424,28.906,29.437,30.116,30.721,31.768,33.302,34.139,34.837,35.931,36.554,36.964,38.341,38.815,38.773,39.209,39.069,38.998,39.74,40.16,40.171,40.62,40.648,40.594,40.708,40.838,40.706,40.689,40.801,40.703,40.605,40.378,40.239,40.13,40.208,39.795,39.491,39.304,39.161,39.126,39.344,39.111,39.142,39.094,38.933,38.413,38.174,37.745,37.46,37.338,36.917,36.963,36.653,36.3,36.061,36.361,36.369,36.448,36.333,36.166,36.334,36.248,36.105,36.056,35.896,36.155,36.199,36.317,36.152,36.318,36.578,36.629,36.599,36.938,37.496,38.244,39.097,39.338,40.244,40.71,40.635,40.781,41.062,40.948,40.834,41.044,40.785,40.945,40.628,40.766,40.927,40.649,40.217,39.937,39.279,39.171,39.059,38.952,38.479,37.947,37.374,36.792,36.235,35.592,35.094,34.557,33.837
33.618,32.821,30.855,32.492,31.732,31.223,30.356,29.811,29.475,29.112,28.723,28.343,27.692,27.344,27.119,26.713,26.52,26.345,26.051,25.851,25.68,25.656,25.599,25.254,25.015,25.125,25.045,25.242,24.795,25.028,24.596,25.035,25.084,24.839,25.067,24.765,24.655,25.06,25.199,25.222,25.633,25.816,25.679,26.237,26.696,26.605,27.275,27.342,29.893,30.923,31.318,32.048,32.404,32.902,33.288,34.169,34.594,34.415,34.939,34.886,34.74,34.849,34.578,34.697,34.405,34.393,27.492,27.98,28.005,28.528,28.977,29.47,34.253,33.943,33.98,33.745,33.986,33.847,33.855,34.234,34.224,34.05,33.831,33.739,33.76,33.503,33.364,33.191,32.8,32.621,32.328,31.912,32.209,31.49,31.457,31.695,31.469,31.698,31.629,31.329,31.009,31.147,30.871,30.98,30.999,30.855,31.215,31.299,31.405,31.833,32.445,32.604,33.472,34.142,34.764,35.808,35.901,36.298,36.73,36.196,36.683,37.304,37.451,37.377,37.473,37.539,37.623,37.664,37.402,37.106,37.056,36.485,36.6,36.722,36.387,35.917,35.43,34.854,34.666,34.232,34.191,33.673,33.342,32.363
31.939,31.853,30.899,30.19,29.841,29.798,28.945,28.617,28.212,27.517,27.178,26.965,26.258,26.023,25.988,25.657,25.3,25.435,24.865,24.661,24.728,24.262,24.259,24.175,23.845,23.684,24.35,24.208,23.776,23.644,23.722,23.992,23.72,23.489,23.699,23.88,23.607,23.771,24.011,23.63,23.979,24.093,24.145,24.547,24.856,24.494,24.901,25.011,24.87,24.852,25.075,24.933,25.21,25.561,26.246,26.612,26.649,27.016,27.555,28.416,28.489,29.096,29.456,29.476,30.367,30.344,30.537,30.735,31.075,30.926,31.077,31.127,31.106,30.619,30.736,30.587,30.785,31.016,31.068,31.047,31.177,31.073,31.481,31.409,31.727,31.75,31.417,31.175,31.24,30.765,30.294,30.149,29.903,29.952,29.7,29.893,29.621,29.629,29.365,29.439,29.168,29.124,29.412,28.97,29.275,28.993,29.023,29.33,29.77,30.146,30.519,31.022,31.86,32.623,33.27,34.066,34.455,35.341,35.527,35.853,36.114,36.675,36.77,36.819,37.434,37.05,37.145,37.529,37.541,37.198,37.05,36.874,36.666,36.801,36.304,36.305,35.771,35.286,34.89,33.956,33.372,32.913,32.566,31.728
31.131,30.438,30.044,29.053,28.855,28.088,27.506,27.174,26.823,26.461,25.984,25.88,25.444,25.181,24.943,24.792,24.787,24.649,24.353,24.344,24.417,24.128,24.05,24.298,23.981,24.253,23.971,23.881,24.099,23.999,24.427,24.648,24.796,24.756,25.054,25.543,26.032,26.744,27.95,28.046,28.499,29.395,30.423,32.104,32.969,34.196,34.958,35.474,36.221,37.834,38.365,38.761,39.078,39.136,39.071,39.744,40.252,40.197,40.645,40.813,40.766,40.88,41.02,41.206,41.236,41.456,41.258,41.33,41.258,41.219,41.239,40.904,40.856,40.721,40.624,40.587,40.426,40.525,40.4,40.398,40.61,40.273,40.165,39.678,39.235,38.794,39.004,38.923,38.589,38.387,38.095,38.189,38.428,38.198,38.246,38.529,38.329,38.567,38.381,38.412,38.477,38.411,38.234,38.608,38.618,38.503,38.703,38.926,38.703,38.89,39.26,39.703,40.55,41.132,41.477,42.2,42.55,43.198,42.974,43.087,43.273,43.144,42.894,43.358,43.17,43.235,42.904,43.027,42.583,42.182,41.943,41.189,40.667,40.191,39.886,39.049,36.037,38.686,38.085,37.1,35.59,34.843,34.214,33.805
32.614,32.994,32.037,31.093,30.493,29.83,29.38,28.855,28.693,27.628,27.396,27.563,27.172,27.004,26.825,26.232,26.452,26.266,26.03,25.86,26.058,25.708,25.824,25.821,25.607,25.564,25.649,25.664,25.58,25.699,25.383,25.957,26.047,26.072,26.351,26.516,26.934,27.826,28.333,28.812,29.584,30.279,31.281,32.775,33.958,34.482,35.385,35.852,36.254,37.559,38.042,38.622,38.832,38.993,39.833,38.813,39.253,39.773,40.225,40.602,40.846,40.545,41.078,41.159,41.367,41.533,41.329,41.224,41.16,40.968,41.098,40.997,40.572,40.299,40.284,40.275,40.071,40.131,40.361,40.264,40.162,40.484,40.063,39.827,39.14,38.694,39.015,38.592,38.597,38.032,37.83,38.107,38.185,37.934,38.007,38.184,38.041,37.907,38.121,38.187,38.09,37.866,38.261,38.062,38.088,38.182,38.329,38.29,38.084,38.344,38.566,38.881,39.49,40.251,40.817,41.337,41.667,42.201,42.548,42.872,42.72,42.683,42.788,42.799,42.615,42.512,42.54,42.411,42.141,41.53,41.167,40.493,39.975,39.722,39.309,38.531,38.126,37.503,36.683,36.04,35.258,34.689,33.974,33.449
32.716,32.185,31.832,30.72,30.498,29.862,29.165,28.815,28.412,28.01,27.702,27.421,26.94,26.562,26.819,26.451,26.19,26.667,26.301,26.071,25.777,25.709,25.699,25.68,25.725,25.447,25.825,25.714,25.749,25.814,25.938,25.898,26.351,26.142,26.292,26.222,27.208,28.03,28.463,30.461,29.021,29.668,31.511,32.826,33.776,34.663,35.7,36.071,36.151,37.831,37.972,38.239,38.424,38.539,38.375,38.855,39.289,39.428,39.534,39.75,39.893,39.722,40.007,39.899,40.094,39.992,39.882,39.92,39.814,39.7,39.697,39.276,39.081,39.011,38.923,39.129,39.143,39.153,38.986,38.998,38.863,38.69,38.443,37.987,37.503,37.09,37.03,36.788,36.82,36.366,36.37,36.388,36.376,36.363,36.196,36.245,36.297,36.428,36.473,36.217,36.295,36.347,36.286,36.316,36.347,36.302,36.356,36.566,36.327,36.593,36.942,37.372,38.115,38.6,39.452,40.313,40.958,40.973,41.461,41.695,41.698,41.712,41.609,41.692,41.748,41.823,41.518,41.629,41.481,41.213,40.719,40.064,39.427,39.36,38.932,38.237,37.668,37.213,36.289,35.401,34.904,34.246,31.967,33.525
32.961,32.095,31.44,30.769,30.155,29.577,28.917,28.698,28.27,27.882,27.518,27.449,26.816,26.416,26.42,26.453,26.284,25.952,25.877,25.853,25.867,26.022,25.603,25.571,25.572,25.639,25.687,25.462,25.497,25.66,25.537,25.927,25.939,26.145,26.36,26.473,27.008,27.611,28.123,28.571,29.414,30.186,30.853,32.372,33.398,34.376,35.098,35.344,35.3,36.994,37.439,37.373,38.393,37.76,37.823,37.754,38.591,38.788,38.942,39.214,39.201,39.328,39.8,39.478,39.706,39.806,39.479,39.376,39.524,39.146,39.055,39.196,38.793,38.683,38.73,38.511,38.537,38.565,38.526,38.609,38.45,38.165,38.089,37.86,37.1,36.85,36.686,36.451,36.245,35.916,35.639,35.746,35.913,35.796,35.731,35.856,35.987,36.274,35.908,35.983,36.112,35.921,35.992,36.225,36.225,36.283,35.86,36.624,36.193,36.215,36.092,36.777,37.448,38.14,38.924,39.512,40.374,40.372,40.788,41.12,41.241,41.043,41.266,41.095,40.987,40.949,40.998,41.002,40.698,40.295,39.897,39.314,38.589,38.395,38.305,37.714,36.727,36.435,35.843,35.056,34.485,33.411,32.735,32.522
32.076,31.634,31.013,30.562,30.157,29.417,28.645,28.312,28.066,27.817,27.655,27.292,26.772,26.535,26.253,26.107,25.849,25.602,25.512,25.348,25.712,25.161,25.168,25.183,25.207,25.092,25.183,25.189,25.343,25.49,25.304,25.906,25.846,26.003,26.078,26.062,26.695,27.498,28.107,28.479,29.205,29.854,30.823,32.25,33.206,34.064,34.902,35.024,35.058,36.742,37.33,37.263,37.5,37.364,37.015,38.439,37.89,38.265,38.348,38.776,38.754,39.054,39.097,38.96,39.06,39.035,38.823,38.907,38.657,38.464,38.465,38.293,38.159,38.05,38,38.009,37.966,38.096,37.789,37.956,38.022,37.793,37.511,37.401,35.221,35.31,35.42,35.371,35.423,35.324,35.025,35.324,35.101,35.068,34.994,35.073,36.518,36.241,36.207,36.039,35.904,35.599,34.959,35.318,35.158,35.004,35.231,35.002,35.549,35.067,35.325,35.247,36.071,36.878,37.508,38.063,38.747,38.962,38.846,39.27,39.277,39.143,39.154,39.157,39.079,39.067,39.02,39.127,39.076,38.663,38.285,38.003,37.495,37.58,37.154,36.532,36.182,35.743,35.264,34.786,34.424,33.926,33.353,32.891
32.544,32.163,31.695,31.404,31.063,30.284,29.669,29.616,28.896,28.778,28.38,27.654,27.396,27.192,26.824,26.555,26.387,26.236,26.238,25.768,25.855,25.545,25.356,25.531,25.284,25.23,25.101,25.065,25.107,25.037,25.127,24.985,24.992,24.861,24.743,24.78,24.722,24.848,25.115,25.398,25.596,25.515,25.791,26.352,26.728,26.504,26.913,26.968,27.169,27.751,27.624,28.356,28.581,28.988,29.309,30.014,30.65,30.927,31.777,31.958,32.159,33.208,33.266,33.533,33.701,33.773,33.468,33.581,33.771,33.779,33.269,33.528,33.434,33.12,32.865,32.492,32.553,33.006,32.857,32.651,32.716,32.538,32.431,32.362,32.237,32.022,31.714,30.976,31.362,30.995,31.093,30.776,30.856,30.324,30.626,30.292,30.179,29.958,29.641,29.638,29.668,29.631,29.451,29.549,29.511,29.517,29.254,29.767,29.549,29.901,30.589,30.692,31.011,32.082,35.461,32.276,33.219,34.332,34.449,34.769,34.67,34.91,35.351,35.337,35.179,35.13,35.534,35.426,35.409,35.257,35.027,34.515,34.433,34.406,33.954,33.83,33.635,33.396,32.874,32.85,32.317,31.837,31.241,30.912
30.512,29.728,29.086,28.817,28.66,28.208,27.605,26.959,26.829,26.356,25.924,25.753,25.193,25.002,24.926,24.21,24.178,24.009,23.659,23.608,23.535,23.599,23.692,23.365,23.004,23.012,23.011,22.997,22.913,23.062,22.726,23.027,23.162,22.828,23.01,22.971,23.107,23.269,23.227,23.606,23.542,23.495,23.599,23.979,24.212,24.047,24.25,24.124,24.027,24.273,24.142,24.268,24.512,24.627,24.924,25.267,25.902,26.123,26.735,27.059,27.187,27.95,27.878,28.246,28.693,29.111,28.884,28.817,29.18,29.138,29.004,29.09,28.779,28.646,29.012,28.895,28.531,28.618,28.58,28.898,28.835,29.095,28.816,28.941,29.109,29.175,29.116,28.645,28.41,28.196,28.03,28.018,27.832,27.285,27.307,27.223,27.065,27.096,26.657,26.651,26.435,26.413,26.433,26.3,26.397,25.981,26.305,26.538,26.721,26.781,27.501,27.731,28.301,28.761,29.818,30.613,31.335,32.182,32.393,32.608,32.999,33.469,33.527,33.711,33.822,34.031,34.071,34.27,34.552,34.07,34.181,34.019,33.773,33.713,33.742,33.156,32.926,32.779,32.33,31.612,31.006,30.563,30.108,29.589
28.91,28.336,28.245,27.829,27.138,26.522,26.06,25.445,25.232,25.068,24.479,24.67,23.834,24.086,23.564,23.51,23.417,23.441,23.259,23.126,22.813,22.848,22.824,23.028,22.628,22.912,22.731,23.06,23.081,23.242,23.01,23.536,23.556,23.835,23.902,24.29,24.71,25.683,26.672,26.676,27.408,28.132,29.181,30.617,31.44,32.142,32.728,33.108,33.247,34.66,35.304,35.398,36.046,36.274,35.768,36.825,37.357,37.622,36.411,37.616,37.656,37.66,37.899,37.767,37.937,37.805,37.907,37.856,37.845,37.882,37.778,37.714,37.628,37.539,37.422,37.248,37.507,37.442,36.945,37.24,37.137,36.746,36.674,36.215,35.604,35.47,35.289,34.954,34.79,34.664,34.623,34.573,34.444,34.454,34.527,34.63,34.415,34.804,34.38,34.323,34.409,34.221,34.355,34.565,34.398,34.598,34.212,34.247,34.357,34.142,34.622,34.766,35.498,36.313,36.744,37.607,38.294,38.705,39.261,39.485,39.294,39.351,39.415,39.513,39.56,39.572,39.134,39.411,39.134,38.642,38.457,38.056,37.261,37.076,36.679,36.298,35.729,35.68,34.527,33.879,33.324,32.394,32.075,31.277
30.813,30.584,30.314,29.801,29.417,28.356,27.882,27.685,27.281,26.718,26.636,26.467,26.2,26.007,25.725,25.487,25.557,25.299,25.303,25.059,25.373,24.812,24.981,25.11,25.229,25.119,25.095,24.991,25.384,25.326,25.272,25.432,25.618,25.717,25.625,25.91,26.681,27.083,27.905,28.293,29.216,29.575,30.38,32.093,32.886,33.468,34.259,34.44,34.354,35.852,36.296,36.294,36.89,36.931,36.576,37.194,37.526,37.672,37.575,37.827,37.734,37.702,37.842,37.539,37.924,37.779,37.702,37.62,37.565,37.471,37.547,37.542,37.253,36.974,37.161,36.911,37.045,37.054,36.973,36.914,36.858,36.812,36.53,36.45,35.854,35.44,34.579,35.207,34.955,34.894,34.386,34.254,34.293,34.23,34.372,34.384,34.186,34.442,34.128,34.164,34.007,33.977,33.948,34.115,34.355,34.178,34.143,34.328,34.503,34.6,34.891,35.102,35.703,36.363,36.917,37.861,38.545,38.947,39.419,39.517,39.923,39.944,39.561,39.693,39.773,39.744,39.549,39.557,39.442,39.149,38.731,38.148,37.684,37.197,37.096,36.603,35.985,35.588,34.751,34.094,33.493,32.898,32.471,31.768
31.227,30.821,30.5,29.602,29.25,28.768,28.394,27.986,27.692,27.083,26.992,26.895,26.548,26.233,25.987,25.829,25.954,25.855,25.541,25.625,25.667,25.388,25.533,25.296,25.229,25.216,25.312,25.119,25.425,25.311,25.382,25.735,25.868,26.08,26.205,26.227,26.838,27.471,28.081,28.732,29.257,30.243,32.521,34.386,30.73,32.978,34.031,34.869,34.553,36.956,36.301,36.928,37.436,37.397,37.286,37.812,38.163,37.793,38.214,38.455,38.258,38.491,38.469,38.34,38.407,38.376,38.149,37.986,37.974,37.818,37.791,37.562,37.612,37.25,37.373,37.011,37.198,37.292,36.985,36.892,37.148,37.064,36.511,36.405,35.86,35.414,35.06,35.012,34.825,34.593,34.418,34.388,34.433,34.133,34.171,34.411,34.299,34.268,33.77,34.111,33.761,33.682,33.652,33.941,33.827,33.838,34.042,34.192,33.982,34.148,34.165,34.483,35.344,36.197,36.81,37.561,38.38,39.098,39.434,39.734,39.676,39.545,39.751,39.858,39.862,39.982,39.752,39.959,39.637,39.181,38.96,38.539,37.873,37.601,37.206,36.626,36.232,35.868,35.025,34.267,33.666,32.733,32.402,31.642
31.23,30.753,30.702,30.101,29.558,28.89,28.451,28.056,28,27.246,27.183,26.939,26.624,26.233,26.203,25.883,25.97,25.739,25.447,25.698,25.472,25.405,25.462,25.388,25.231,25.216,25.197,25.179,25.229,25.195,25.526,25.431,25.676,25.687,25.784,26.257,26.567,27.284,28.123,28.232,28.901,29.702,30.423,31.913,33.002,33.675,34.377,34.669,34.388,36.064,36.507,36.451,36.701,36.696,36.643,37.025,37.478,37.595,37.7,37.699,37.855,37.91,37.904,37.851,37.779,37.737,37.648,37.488,37.368,37.191,37.136,37.08,36.544,36.477,36.593,36.567,36.669,36.616,36.312,36.379,36.385,36.294,35.821,35.604,34.995,34.696,34.523,34.525,34.401,34.03,33.726,33.665,33.646,33.531,33.534,33.536,33.257,33.608,33.408,33.214,33.268,33.047,33.07,33.273,33.393,33.332,33.325,33.312,33.381,33.326,33.704,33.902,34.327,34.978,35.76,36.522,37.321,38.224,38.566,39.062,38.88,38.992,39.141,39.071,39.148,39.234,38.998,39.261,39.069,38.287,38.031,37.866,37.077,36.73,36.334,35.898,34.996,34.778,34.062,33.337,32.752,32.111,31.558,31.124
